TxnID,TxnDate,Store,SKU,Category,Brand,UnitsSold,OnHandStock,UnitCost,UnitPrice,Revenue,DaysOfCover,LowStockFlag,
900255,2024-10-20,Store-23,SKU-00480,Beverages,Peak,4,103,116.76,164.19,656.76,25.75,0,
900256,2024-12-21,Store-07,SKU-01472,Snacks,Aster,3,210,77.08,127.09,381.27,70.00,0,
900257,2024-11-13,Store-07,SKU-01129,Snacks,FreshCo,4,17,45.43,74.53,298.12,4.25,1,
900258,2024-10-23,Store-14,SKU-01098,Grocery,FreshCo,3,248,82.74,110.61,331.83,82.67,0,
900259,2024-07-22,Store-15,SKU-01099,Home,Urban,6,35,172.20,272.07,1632.42,5.83,1,
900260,2024-10-31,Store-22,SKU-01121,Snacks,BlueBay,4,229,68.51,115.36,461.44,57.25,0,
900261,2024-12-30,Store-20,SKU-01265,Grocery,Nova,3,241,172.10,226.70,680.10,80.33,0,
900262,2024-07-31,Store-09,SKU-01415,Snacks,Urban,4,252,112.52,183.69,734.76,63.00,0,
900263,2024-10-14,Store-15,SKU-01675,Grocery,Nova,6,240,149.98,195.61,1173.66,40.00,0,
900264,2024-12-11,Store-09,SKU-01133,Snacks,BlueBay,3,115,85.60,134.61,403.83,38.33,0,
900265,2024-11-20,Store-23,SKU-00028,Beverages,Urban,4,167,145.90,205.34,821.36,41.75,0,
900266,2024-11-13,Store-07,SKU-01126,Beverages,Peak,2,94,96.38,146.79,293.58,47.00,0,
900267,2024-11-14,Store-24,SKU-00862,Snacks,Urban,2,243,106.80,173.63,347.26,121.50,0,
900268,2024-09-14,Store-11,SKU-00119,Snacks,Nova,3,139,109.01,176.06,528.18,46.33,0,
900269,2024-09-01,Store-05,SKU-01608,Home,Peak,4,36,164.61,261.00,1044.00,9.00,0,
900270,2024-11-30,Store-09,SKU-01051,Home,Peak,3,164,23.57,35.24,105.72,54.67,0,
900271,2024-11-30,Store-06,SKU-00150,Home,Urban,2,36,36.70,58.38,116.76,18.00,0,
900272,2024-12-10,Store-07,SKU-00682,Grocery,Aster,2,238,123.01,167.70,335.40,119.00,0,
900273,2024-12-17,Store-23,SKU-01696,Home,BlueBay,3,218,179.18,297.73,893.19,72.67,0,
900274,2024-10-12,Store-25,SKU-01166,Snacks,FreshCo,2,33,131.85,210.90,421.80,16.50,0,
900275,2024-10-11,Store-23,SKU-01178,Personal Care,FreshCo,2,259,157.38,278.93,557.86,129.50,0,
900276,2024-11-29,Store-14,SKU-01516,Snacks,Urban,2,202,193.26,319.82,639.64,101.00,0,
900277,2024-11-05,Store-19,SKU-00762,Grocery,Aster,2,193,152.29,203.53,407.06,96.50,0,
900278,2024-11-13,Store-22,SKU-00183,Grocery,Peak,3,90,49.45,70.49,211.47,30.00,0,
900279,2024-11-28,Store-22,SKU-01227,Personal Care,Peak,3,88,130.05,226.01,678.03,29.33,0,
900280,2024-12-14,Store-11,SKU-01095,Beverages,BlueBay,4,110,214.37,318.21,1272.84,27.50,0,
900281,2024-09-09,Store-07,SKU-00183,Grocery,Nova,4,203,102.53,141.94,567.76,50.75,0,
900282,2024-09-17,Store-06,SKU-00173,Personal Care,Nova,7,161,182.91,328.33,2298.31,23.00,0,
900284,2024-10-24,Store-14,SKU-00355,Beverages,Urban,2,115,59.76,87.17,174.34,57.50,0,
900285,2024-07-08,Store-22,SKU-00154,Grocery,Urban,3,101,103.11,131.46,394.38,33.67,0,
900286,2024-10-04,Store-03,SKU-00601,Home,Nova,5,166,125.47,199.11,995.55,33.20,0,
900287,2024-10-18,Store-17,SKU-00385,Home,FreshCo,4,72,183.78,294.53,1178.12,18.00,0,
900288,2024-08-30,Store-15,SKU-00733,Beverages,Aster,7,139,160.98,228.87,1602.09,19.86,0,
900289,2024-10-26,Store-01,SKU-00920,Snacks,Urban,2,84,164.00,255.32,510.64,42.00,0,
900290,2024-07-07,Store-21,SKU-01335,Home,Peak,4,190,212.50,331.51,1326.04,47.50,0,
900291,2024-07-09,Store-11,SKU-01049,Personal Care,BlueBay,3,222,50.87,89.39,268.17,74.00,0,
900292,2024-12-03,Store-13,SKU-01122,Snacks,Peak,4,0,96.70,148.51,594.04,0.00,1,
900293,2024-09-14,Store-24,SKU-00554,Grocery,Urban,3,120,47.26,65.12,195.36,40.00,0,
900294,2024-07-28,Store-03,SKU-01324,Beverages,Aster,1,242,86.53,121.74,121.74,242.00,0,
900295,2024-10-14,Store-13,SKU-01093,Home,FreshCo,2,202,117.24,177.56,355.12,101.00,0,
900296,2024-11-24,Store-18,SKU-00361,Snacks,FreshCo,4,204,180.37,288.30,1153.20,51.00,0,
900297,2024-08-16,Store-24,SKU-00776,Grocery,BlueBay,2,116,131.27,175.73,351.46,58.00,0,
900298,2024-11-01,Store-09,SKU-00874,Personal Care,Urban,5,167,181.61,314.22,1571.10,33.40,0,
900299,2024-07-19,Store-25,SKU-01087,Home,Aster,3,147,172.87,279.25,837.75,49.00,0,
900300,2024-07-12,Store-02,SKU-00718,Grocery,FreshCo,4,202,26.10,34.16,136.64,50.50,0,
900301,2024-10-16,Store-08,SKU-00660,Snacks,Urban,1,193,50.87,83.34,83.34,193.00,0,
900302,2024-10-17,Store-02,SKU-00495,Personal Care,Nova,1,254,43.18,75.35,75.35,254.00,0,
900303,2024-11-03,Store-23,SKU-00424,Beverages,Nova,2,160,172.24,262.95,525.90,80.00,0,
900304,2024-11-17,Store-24,SKU-00841,Beverages,BlueBay,6,218,11.92,16.65,99.90,36.33,0,
900305,2024-12-28,Store-01,SKU-01404,Grocery,FreshCo,2,89,33.79,43.65,87.30,44.50,0,
900306,2024-10-13,Store-24,SKU-00255,Grocery,BlueBay,5,9,32.29,44.77,223.85,1.80,1,
900307,2024-09-06,Store-03,SKU-01787,Beverages,Aster,2,144,202.28,289.06,578.12,72.00,0,
900308,2024-11-28,Store-17,SKU-00261,Beverages,BlueBay,4,120,8.32,11.38,45.52,30.00,0,
900309,2024-08-27,Store-07,SKU-01153,Beverages,FreshCo,4,129,50.27,74.90,299.60,32.25,0,
900310,2024-09-29,Store-10,SKU-00523,Personal Care,Aster,3,123,135.96,244.85,734.55,41.00,0,
900311,2024-07-18,Store-19,SKU-00422,Beverages,FreshCo,2,65,63.41,91.71,183.42,32.50,0,
900312,2024-07-06,Store-24,SKU-01553,Grocery,Peak,3,106,154.35,195.07,585.21,35.33,0,
900313,2024-12-25,Store-09,SKU-00580,Beverages,Nova,4,157,24.15,32.91,131.64,39.25,0,
900314,2024-12-05,Store-18,SKU-00416,Home,BlueBay,3,105,114.35,189.93,569.79,35.00,0,
900315,2024-11-13,Store-15,SKU-01029,Beverages,Nova,6,60,170.39,248.91,1493.46,10.00,0,
900316,2024-09-23,Store-17,SKU-00918,Home,Aster,2,79,213.26,333.15,666.30,39.50,0,
900317,2024-08-07,Store-24,SKU-00206,Grocery,FreshCo,3,181,159.20,213.10,639.30,60.33,0,
900318,2024-08-03,Store-22,SKU-00469,Grocery,Nova,8,104,99.87,135.20,1081.60,13.00,0,
900319,2024-08-23,Store-17,SKU-00082,Snacks,Urban,4,130,53.36,89.83,359.32,32.50,0,
900320,2024-10-19,Store-19,SKU-01091,Grocery,FreshCo,3,119,189.38,261.12,783.36,39.67,0,
900321,2024-11-15,Store-09,SKU-00757,Home,Aster,3,14,73.93,117.96,353.88,4.67,1,
900322,2024-11-07,Store-25,SKU-00267,Beverages,Aster,2,150,108.48,148.44,296.88,75.00,0,
900323,2024-08-29,Store-06,SKU-00751,Personal Care,Urban,3,228,41.56,74.72,224.16,76.00,0,
900324,2024-12-24,Store-19,SKU-01767,Grocery,Peak,5,203,178.45,249.35,1246.75,40.60,0,
900325,2024-11-19,Store-08,SKU-01764,Grocery,BlueBay,4,192,178.03,253.17,1012.68,48.00,0,
900326,2024-10-20,Store-06,SKU-00475,Home,Nova,2,36,67.73,104.80,209.60,18.00,0,
900327,2024-10-30,Store-17,SKU-01510,Personal Care,Peak,4,171,114.36,200.43,801.72,42.75,0,
900328,2024-09-25,Store-06,SKU-00153,Home,BlueBay,1,67,94.29,152.23,152.23,67.00,0,
900329,2024-08-22,Store-13,SKU-00554,Snacks,Aster,3,25,182.68,290.40,871.20,8.33,0,
900330,2024-09-13,Store-21,SKU-00487,Grocery,Aster,1,221,201.99,280.01,280.01,221.00,0,
900331,2024-11-22,Store-24,SKU-01615,Home,BlueBay,1,8,71.86,119.59,119.59,8.00,0,
900332,2024-07-04,Store-02,SKU-00571,Beverages,BlueBay,2,141,111.02,161.15,322.30,70.50,0,
900334,2024-07-11,Store-07,SKU-00761,Home,Aster,4,125,70.56,106.08,424.32,31.25,0,
900335,2024-07-09,Store-06,SKU-01072,Beverages,Nova,3,178,82.89,118.46,355.38,59.33,0,
900336,2024-12-08,Store-17,SKU-01749,Personal Care,Nova,1,253,61.41,109.65,109.65,253.00,0,
900337,2024-11-14,Store-08,SKU-01795,Grocery,Aster,2,53,60.95,79.93,159.86,26.50,0,
900338,2024-10-06,Store-06,SKU-01048,Beverages,Peak,3,21,174.65,249.45,748.35,7.00,0,
900339,2024-07-22,Store-19,SKU-01399,Grocery,FreshCo,5,186,70.22,99.78,498.90,37.20,0,
900340,2024-10-09,Store-21,SKU-01772,Snacks,Aster,2,15,130.86,209.74,419.48,7.50,0,
900341,2024-10-06,Store-23,SKU-00709,Snacks,FreshCo,4,39,193.88,318.78,1275.12,9.75,0,
900342,2024-08-07,Store-09,SKU-01381,Personal Care,Urban,5,34,12.05,20.65,103.25,6.80,1,
900343,2024-09-28,Store-20,SKU-01057,Grocery,Urban,2,114,56.20,71.74,143.48,57.00,0,
900344,2024-09-21,Store-16,SKU-01496,Beverages,Urban,3,68,153.58,216.53,649.59,22.67,0,
900345,2024-10-31,Store-18,SKU-00838,Personal Care,Urban,6,107,38.90,72.60,435.60,17.83,0,
900346,2024-11-03,Store-19,SKU-00175,Grocery,Urban,3,21,14.85,20.76,62.28,7.00,0,
900347,2024-07-10,Store-07,SKU-00565,Home,Peak,4,49,45.65,67.58,270.32,12.25,0,
900348,2024-09-17,Store-08,SKU-00685,Home,Peak,8,208,84.43,133.39,1067.12,26.00,0,
900349,2024-11-02,Store-21,SKU-00967,Beverages,BlueBay,2,3,77.68,112.58,225.16,1.50,1,
900350,2024-10-11,Store-19,SKU-01522,Home,Peak,3,23,27.00,43.91,131.73,7.67,0,
900351,2024-12-08,Store-01,SKU-00723,Personal Care,Aster,4,23,197.25,354.70,1418.80,5.75,1,
900352,2024-11-07,Store-13,SKU-01337,Personal Care,Urban,2,62,130.33,217.77,435.54,31.00,0,
900353,2024-08-05,Store-01,SKU-01749,Beverages,FreshCo,5,226,145.87,201.80,1009.00,45.20,0,
900354,2024-07-16,Store-11,SKU-01222,Beverages,Urban,3,106,47.11,71.31,213.93,35.33,0,
900355,2024-11-04,Store-02,SKU-01022,Personal Care,Aster,3,21,146.73,255.97,767.91,7.00,0,
900356,2024-07-06,Store-21,SKU-01027,Grocery,Aster,6,119,170.82,231.97,1391.82,19.83,0,
900357,2024-10-26,Store-03,SKU-01073,Home,Aster,1,97,72.59,121.41,121.41,97.00,0,
900358,2024-12-22,Store-13,SKU-01038,Grocery,BlueBay,2,190,80.06,101.31,202.62,95.00,0,
900359,2024-10-24,Store-07,SKU-01428,Snacks,BlueBay,2,3,55.68,94.06,188.12,1.50,1,
900360,2024-09-19,Store-02,SKU-01742,Snacks,Peak,1,3,60.60,102.79,102.79,3.00,1,
900361,2024-11-04,Store-02,SKU-01218,Personal Care,BlueBay,2,33,109.34,205.73,411.46,16.50,0,
900362,2024-10-03,Store-03,SKU-00793,Grocery,FreshCo,2,35,167.31,237.07,474.14,17.50,0,
900363,2024-10-18,Store-13,SKU-01284,Home,BlueBay,4,10,202.89,334.37,1337.48,2.50,1,
900364,2024-12-22,Store-12,SKU-00247,Snacks,BlueBay,5,183,192.37,299.35,1496.75,36.60,0,
900365,2024-09-19,Store-01,SKU-01599,Home,Urban,3,164,15.16,23.71,71.13,54.67,0,
900366,2024-12-25,Store-18,SKU-00432,Beverages,Aster,4,192,21.71,30.50,122.00,48.00,0,
900367,2024-12-16,Store-05,SKU-00567,Grocery,Urban,5,246,134.63,187.98,939.90,49.20,0,
900368,2024-08-12,Store-19,SKU-00481,Snacks,Urban,3,247,40.22,62.94,188.82,82.33,0,
900369,2024-07-16,Store-10,SKU-00258,Snacks,Peak,3,247,71.00,121.66,364.98,82.33,0,
900370,2024-07-22,Store-06,SKU-00535,Beverages,Urban,3,35,163.52,244.26,732.78,11.67,0,
900371,2024-07-04,Store-18,SKU-00108,Beverages,BlueBay,2,49,140.00,196.48,392.96,24.50,0,
900372,2024-07-21,Store-15,SKU-00176,Home,Nova,1,77,73.00,113.81,113.81,77.00,0,
900373,2024-11-11,Store-14,SKU-00469,Beverages,FreshCo,1,58,181.04,248.59,248.59,58.00,0,
900374,2024-07-16,Store-24,SKU-00527,Personal Care,Nova,3,219,108.73,205.49,616.47,73.00,0,
900375,2024-09-06,Store-16,SKU-00819,Beverages,BlueBay,2,101,9.51,13.08,26.16,50.50,0,
900376,2024-12-06,Store-04,SKU-00152,Snacks,Peak,3,147,99.29,162.00,486.00,49.00,0,
900377,2024-07-06,Store-19,SKU-01300,Snacks,Urban,3,31,32.08,51.75,155.25,10.33,0,
900378,2024-12-01,Store-21,SKU-00824,Personal Care,FreshCo,2,256,28.48,49.60,99.20,128.00,0,
900379,2024-08-29,Store-08,SKU-01062,Snacks,FreshCo,3,149,26.81,44.21,132.63,49.67,0,
900380,2024-07-26,Store-25,SKU-00281,Personal Care,Urban,4,83,186.55,314.57,1258.28,20.75,0,
900381,2024-11-13,Store-01,SKU-01622,Grocery,Aster,4,199,112.73,159.69,638.76,49.75,0,
900382,2024-11-02,Store-20,SKU-00948,Beverages,Urban,3,225,97.67,136.74,410.22,75.00,0,
900384,2024-11-19,Store-22,SKU-01616,Grocery,FreshCo,2,202,206.00,275.40,550.80,101.00,0,
900385,2024-11-29,Store-13,SKU-00320,Beverages,Urban,2,81,56.83,86.38,172.76,40.50,0,
900386,2024-08-29,Store-09,SKU-01195,Snacks,Nova,1,220,211.36,347.03,347.03,220.00,0,
900387,2024-08-08,Store-01,SKU-00071,Home,Aster,2,253,122.69,188.08,376.16,126.50,0,
900388,2024-11-21,Store-15,SKU-01112,Personal Care,BlueBay,2,61,64.13,111.10,222.20,30.50,0,
900389,2024-11-30,Store-15,SKU-00057,Home,Aster,3,203,33.70,51.74,155.22,67.67,0,
900390,2024-12-30,Store-14,SKU-00167,Beverages,Aster,10,193,12.51,18.55,185.50,19.30,0,
900391,2024-09-24,Store-05,SKU-00631,Personal Care,BlueBay,3,31,119.85,203.81,611.43,10.33,0,
900392,2024-09-16,Store-17,SKU-00797,Home,Aster,3,57,46.18,68.68,206.04,19.00,0,
900393,2024-11-25,Store-06,SKU-01260,Grocery,BlueBay,3,118,180.17,252.59,757.77,39.33,0,
900394,2024-09-10,Store-09,SKU-00922,Snacks,Peak,1,25,145.98,226.59,226.59,25.00,0,
900395,2024-12-20,Store-20,SKU-01422,Personal Care,BlueBay,3,88,61.11,105.12,315.36,29.33,0,
900396,2024-12-08,Store-25,SKU-00320,Snacks,Peak,1,213,45.78,72.97,72.97,213.00,0,
900397,2024-09-27,Store-19,SKU-00532,Home,BlueBay,6,232,191.90,290.00,1740.00,38.67,0,
900398,2024-11-21,Store-23,SKU-00007,Snacks,Peak,3,181,22.87,37.04,111.12,60.33,0,
900399,2024-11-22,Store-21,SKU-01746,Grocery,Aster,5,65,197.36,269.36,1346.80,13.00,0,
900400,2024-07-23,Store-17,SKU-00458,Grocery,Aster,3,13,193.22,249.95,749.85,4.33,1,
900401,2024-12-16,Store-07,SKU-00238,Home,BlueBay,2,183,13.14,21.09,42.18,91.50,0,
900402,2024-10-11,Store-08,SKU-00451,Grocery,FreshCo,4,194,161.76,206.08,824.32,48.50,0,
900403,2024-12-03,Store-15,SKU-00896,Personal Care,BlueBay,2,195,12.17,21.90,43.80,97.50,0,
900404,2024-09-06,Store-06,SKU-01138,Personal Care,Urban,1,50,48.77,90.57,90.57,50.00,0,
900405,2024-12-14,Store-01,SKU-00492,Grocery,Urban,3,107,24.05,31.52,94.56,35.67,0,
900406,2024-09-19,Store-09,SKU-01333,Home,Peak,2,225,144.91,224.35,448.70,112.50,0,
900407,2024-07-03,Store-07,SKU-00449,Grocery,BlueBay,5,3,89.12,120.97,604.85,0.60,1,
900408,2024-12-16,Store-22,SKU-01182,Snacks,Urban,3,113,18.73,30.10,90.30,37.67,0,
900409,2024-07-20,Store-20,SKU-01005,Personal Care,BlueBay,2,214,16.25,29.29,58.58,107.00,0,
900410,2024-09-06,Store-19,SKU-01423,Snacks,Peak,4,207,78.40,125.87,503.48,51.75,0,
900411,2024-12-23,Store-04,SKU-00639,Home,BlueBay,3,86,137.35,215.86,647.58,28.67,0,
900412,2024-12-23,Store-01,SKU-00203,Home,Urban,4,115,202.68,326.01,1304.04,28.75,0,
900413,2024-10-23,Store-09,SKU-01760,Home,FreshCo,1,170,158.24,242.89,242.89,170.00,0,
900414,2024-11-02,Store-02,SKU-00582,Home,Aster,4,178,104.78,169.55,678.20,44.50,0,
900415,2024-10-01,Store-16,SKU-01478,Snacks,Nova,3,153,82.77,138.34,415.02,51.00,0,
900416,2024-09-01,Store-02,SKU-00860,Home,FreshCo,4,34,21.28,32.11,128.44,8.50,0,
900417,2024-09-08,Store-03,SKU-00120,Home,Urban,5,138,97.39,158.07,790.35,27.60,0,
900418,2024-11-09,Store-14,SKU-00665,Grocery,Nova,2,96,62.65,87.21,174.42,48.00,0,
900419,2024-11-21,Store-13,SKU-01559,Snacks,Nova,3,238,73.75,116.64,349.92,79.33,0,
900420,2024-11-28,Store-17,SKU-01676,Snacks,Nova,1,184,189.17,326.66,326.66,184.00,0,
900421,2024-11-27,Store-10,SKU-00944,Home,Aster,4,226,29.42,44.36,177.44,56.50,0,
900422,2024-07-20,Store-03,SKU-00624,Personal Care,FreshCo,4,85,76.81,138.71,554.84,21.25,0,
900423,2024-10-09,Store-04,SKU-01674,Personal Care,Peak,3,252,18.00,32.97,98.91,84.00,0,
900424,2024-07-13,Store-25,SKU-00913,Grocery,Aster,2,145,208.58,273.30,546.60,72.50,0,
900426,2024-09-30,Store-11,SKU-00631,Grocery,Peak,4,152,207.62,279.89,1119.56,38.00,0,
900427,2024-12-13,Store-06,SKU-00642,Personal Care,Nova,2,89,213.49,384.74,769.48,44.50,0,
900428,2024-09-12,Store-01,SKU-00700,Grocery,Nova,4,121,202.40,272.23,1088.92,30.25,0,
900429,2024-07-26,Store-19,SKU-00953,Personal Care,BlueBay,1,151,214.99,359.15,359.15,151.00,0,
900430,2024-08-01,Store-07,SKU-01536,Grocery,Urban,2,84,87.70,115.14,230.28,42.00,0,
900431,2024-11-23,Store-23,SKU-00493,Beverages,Nova,1,210,159.34,221.37,221.37,210.00,0,
900432,2024-10-31,Store-10,SKU-01617,Beverages,BlueBay,3,156,179.38,271.09,813.27,52.00,0,
900433,2024-07-23,Store-12,SKU-01737,Personal Care,Urban,5,254,204.31,367.70,1838.50,50.80,0,
900434,2024-07-19,Store-12,SKU-00943,Personal Care,Peak,5,209,50.46,86.16,430.80,41.80,0,
900435,2024-11-13,Store-01,SKU-01351,Grocery,Nova,3,123,124.41,162.85,488.55,41.00,0,
900436,2024-07-16,Store-09,SKU-00397,Grocery,BlueBay,3,117,72.39,98.28,294.84,39.00,0,
900437,2024-12-02,Store-17,SKU-01610,Home,Aster,2,245,45.11,72.69,145.38,122.50,0,
900438,2024-11-14,Store-23,SKU-01536,Beverages,Urban,2,54,133.64,199.62,399.24,27.00,0,
900439,2024-07-18,Store-12,SKU-00790,Beverages,FreshCo,3,250,12.77,19.42,58.26,83.33,0,
900440,2024-07-19,Store-02,SKU-01662,Grocery,Aster,2,62,84.36,108.90,217.80,31.00,0,
900441,2024-12-29,Store-09,SKU-01692,Beverages,BlueBay,3,100,92.17,125.92,377.76,33.33,0,
900442,2024-09-17,Store-12,SKU-01207,Personal Care,Nova,3,167,154.63,273.56,820.68,55.67,0,
900443,2024-09-16,Store-25,SKU-01130,Grocery,Nova,3,192,68.04,90.08,270.24,64.00,0,
900444,2024-12-01,Store-25,SKU-01522,Beverages,BlueBay,2,229,168.74,230.49,460.98,114.50,0,
900445,2024-12-23,Store-04,SKU-00334,Snacks,Urban,1,156,48.24,78.37,78.37,156.00,0,
900446,2024-12-29,Store-22,SKU-00659,Grocery,FreshCo,4,158,8.58,11.55,46.20,39.50,0,
900447,2024-11-22,Store-12,SKU-01398,Beverages,FreshCo,4,236,42.64,58.11,232.44,59.00,0,
900448,2024-09-17,Store-18,SKU-00001,Home,Peak,4,124,193.99,299.08,1196.32,31.00,0,
900449,2024-07-19,Store-03,SKU-01499,Grocery,Nova,5,77,140.97,188.00,940.00,15.40,0,
900450,2024-11-25,Store-22,SKU-00452,Snacks,Peak,3,174,133.11,228.47,685.41,58.00,0,
900451,2024-10-21,Store-01,SKU-00184,Snacks,BlueBay,5,185,178.54,293.33,1466.65,37.00,0,
900452,2024-09-26,Store-23,SKU-01112,Home,Urban,5,111,216.57,332.18,1660.90,22.20,0,
900453,2024-12-16,Store-18,SKU-00704,Personal Care,Nova,3,23,212.76,363.98,1091.94,7.67,0,
900454,2024-07-25,Store-24,SKU-01509,Personal Care,Peak,3,125,172.34,289.26,867.78,41.67,0,
900455,2024-10-09,Store-21,SKU-01623,Grocery,Peak,5,76,75.03,96.96,484.80,15.20,0,
900456,2024-07-03,Store-23,SKU-00581,Grocery,BlueBay,2,222,186.89,256.32,512.64,111.00,0,
900457,2024-10-05,Store-08,SKU-00340,Snacks,Urban,3,9,185.24,314.68,944.04,3.00,1,
900458,2024-07-13,Store-19,SKU-00918,Snacks,BlueBay,4,59,51.28,81.04,324.16,14.75,0,
900459,2024-07-26,Store-22,SKU-00622,Beverages,Urban,5,93,143.58,204.90,1024.50,18.60,0,
900460,2024-07-26,Store-25,SKU-00172,Grocery,BlueBay,4,39,46.47,64.28,257.12,9.75,0,
900461,2024-11-05,Store-04,SKU-00378,Snacks,FreshCo,2,147,173.75,288.16,576.32,73.50,0,
900462,2024-11-20,Store-23,SKU-00177,Snacks,Aster,3,259,46.56,73.40,220.20,86.33,0,
900463,2024-10-25,Store-16,SKU-00611,Beverages,BlueBay,2,155,56.86,81.18,162.36,77.50,0,
900464,2024-12-25,Store-17,SKU-00036,Home,Urban,2,188,23.22,35.97,71.94,94.00,0,
900465,2024-09-17,Store-23,SKU-01477,Home,Urban,4,149,166.86,261.64,1046.56,37.25,0,
900466,2024-08-30,Store-09,SKU-00225,Snacks,BlueBay,2,113,218.10,375.57,751.14,56.50,0,
900467,2024-12-10,Store-08,SKU-00856,Home,Nova,4,58,45.24,75.32,301.28,14.50,0,
900468,2024-08-17,Store-20,SKU-00930,Grocery,BlueBay,4,168,156.63,209.77,839.08,42.00,0,
900470,2024-07-03,Store-07,SKU-01497,Grocery,Urban,2,105,22.68,29.74,59.48,52.50,0,
900471,2024-12-27,Store-12,SKU-01277,Snacks,Peak,3,49,49.99,86.13,258.39,16.33,0,
900472,2024-07-10,Store-01,SKU-01075,Personal Care,Peak,4,115,76.10,133.93,535.72,28.75,0,
900473,2024-12-14,Store-24,SKU-01317,Personal Care,FreshCo,3,109,57.47,97.83,293.49,36.33,0,
900474,2024-10-15,Store-17,SKU-00153,Beverages,FreshCo,3,67,125.97,171.21,513.63,22.33,0,
900475,2024-12-30,Store-23,SKU-00749,Grocery,Nova,2,72,103.93,141.49,282.98,36.00,0,
900476,2024-07-17,Store-06,SKU-01285,Beverages,Urban,3,75,28.45,39.99,119.97,25.00,0,
900477,2024-10-20,Store-24,SKU-01672,Personal Care,BlueBay,1,120,23.60,39.38,39.38,120.00,0,
900478,2024-12-26,Store-22,SKU-00766,Personal Care,Urban,3,134,139.54,233.24,699.72,44.67,0,
900479,2024-10-14,Store-05,SKU-00821,Grocery,BlueBay,3,173,56.98,78.71,236.13,57.67,0,
900480,2024-11-02,Store-25,SKU-00105,Snacks,Peak,2,228,68.17,115.91,231.82,114.00,0,
900481,2024-11-13,Store-20,SKU-00367,Home,BlueBay,3,107,170.73,272.94,818.82,35.67,0,
900482,2024-10-02,Store-07,SKU-01307,Personal Care,Peak,4,254,135.18,239.69,958.76,63.50,0,
900483,2024-11-02,Store-22,SKU-01341,Grocery,Aster,2,110,54.91,74.96,149.92,55.00,0,
900484,2024-10-25,Store-22,SKU-01507,Snacks,FreshCo,1,60,194.21,308.18,308.18,60.00,0,
900485,2024-12-15,Store-12,SKU-00833,Grocery,FreshCo,3,15,151.00,207.14,621.42,5.00,1,
900486,2024-07-10,Store-05,SKU-01108,Snacks,Urban,5,231,145.79,230.21,1151.05,46.20,0,
900487,2024-08-29,Store-02,SKU-01735,Home,BlueBay,3,169,166.26,275.67,827.01,56.33,0,
900488,2024-12-23,Store-04,SKU-01024,Home,Aster,2,32,172.22,254.04,508.08,16.00,0,
900489,2024-12-14,Store-17,SKU-01069,Home,Nova,2,218,194.89,300.73,601.46,109.00,0,
900490,2024-10-02,Store-25,SKU-01411,Snacks,FreshCo,3,104,85.91,136.73,410.19,34.67,0,
900491,2024-11-01,Store-25,SKU-01213,Beverages,Urban,6,159,147.43,220.32,1321.92,26.50,0,
900492,2024-08-28,Store-08,SKU-00490,Snacks,Urban,5,199,121.18,190.68,953.40,39.80,0,
900493,2024-08-10,Store-20,SKU-00050,Grocery,Urban,6,107,110.12,151.00,906.00,17.83,0,
900494,2024-10-04,Store-05,SKU-00816,Snacks,Peak,1,31,26.50,43.86,43.86,31.00,0,
900495,2024-09-12,Store-17,SKU-00201,Grocery,Urban,6,146,218.87,294.53,1767.18,24.33,0,
900496,2024-10-25,Store-20,SKU-00175,Beverages,Aster,4,23,216.68,301.92,1207.68,5.75,1,
900497,2024-07-17,Store-04,SKU-00142,Grocery,Aster,2,20,152.83,210.71,421.42,10.00,0,
900498,2024-12-27,Store-21,SKU-01299,Snacks,Nova,1,125,115.44,187.58,187.58,125.00,0,
900499,2024-12-29,Store-18,SKU-00190,Snacks,Peak,1,174,56.13,91.77,91.77,174.00,0,
900500,2024-11-13,Store-18,SKU-01158,Personal Care,Aster,2,105,41.47,72.24,144.48,52.50,0,
900501,2024-10-17,Store-18,SKU-01637,Home,BlueBay,1,102,162.93,269.50,269.50,102.00,0,
900502,2024-09-04,Store-16,SKU-00858,Snacks,Urban,3,191,101.50,160.98,482.94,63.67,0,
900503,2024-12-01,Store-11,SKU-00781,Snacks,Nova,2,47,133.44,217.67,435.34,23.50,0,
900504,2024-11-11,Store-08,SKU-00869,Beverages,Peak,3,192,140.81,194.87,584.61,64.00,0,
900505,2024-08-05,Store-12,SKU-01569,Snacks,Aster,2,18,153.91,240.18,480.36,9.00,0,
900506,2024-12-17,Store-18,SKU-01652,Beverages,FreshCo,5,119,65.26,89.16,445.80,23.80,0,
900507,2024-12-02,Store-22,SKU-01121,Beverages,Nova,7,170,76.36,114.12,798.84,24.29,0,
900509,2024-11-17,Store-08,SKU-00329,Personal Care,Peak,4,108,200.39,350.18,1400.72,27.00,0,
900510,2024-10-30,Store-16,SKU-01743,Beverages,Nova,3,91,130.64,191.69,575.07,30.33,0,
900511,2024-09-25,Store-17,SKU-00965,Personal Care,Peak,2,135,204.11,339.40,678.80,67.50,0,
900512,2024-12-21,Store-02,SKU-01525,Beverages,BlueBay,6,155,180.06,245.99,1475.94,25.83,0,
900513,2024-12-10,Store-21,SKU-01565,Snacks,FreshCo,6,164,39.43,62.36,374.16,27.33,0,
900514,2024-07-10,Store-22,SKU-01397,Home,Peak,3,61,87.74,129.72,389.16,20.33,0,
900515,2024-07-06,Store-15,SKU-01535,Home,Nova,5,7,197.85,327.91,1639.55,1.40,1,
